timestamp(ns),elapsed(s)
1772084314555943627,0.000708908
1772084314689447627,0.000335794
1772084315223706627,0.00066806
1772084315490702627,0.000309849
1772084315591065627,0.000231521
1772084315624397627,0.000293938
1772084316091702627,0.000273298
1772084316258712627,0.000972716
1772084316358919627,0.000430352
1772084316392211627,0.00047362
1772084316458970627,0.00100879
1772084316525704627,0.000305374
1772084316559093627,0.000359478
1772084316592752627,0.000442392
1772084316659358627,0.000290883
1772084316694838627,0.000331806
1772084316759473627,0.000385058
1772084316828249627,0.000882029
1772084316959867627,0.000874184
1772084317026593627,0.000552061
1772084317093578627,0.000386936
1772084317126721627,0.000368638
1772084317260217627,0.000386187
1772084317327087627,0.000835211
1772084317427259627,0.000364416
1772084317460579627,0.000655508
1772084317660968627,0.000506475
1772084317694339627,0.00058685
1772084317727724627,0.000695914
1772084318094961627,0.000879252
1772084318228454627,0.00111881
1772084318295349627,0.000740203
1772084318462236627,0.000796476
1772084318495599627,0.000849942
1772084318695971627,0.000385981
1772084318764708627,0.000696225
1772084318829474627,0.000615271
1772084318996479627,0.000727522
1772084319129990627,0.000772867
1772084319196727627,0.000441215
1772084319230226627,0.000501956
1772084319263489627,0.000338465
1772084319296856627,0.000385425
1772084319330366627,0.000694438
1772084319397116627,0.000709264
1772084319430464627,0.000448285
1772084319530605627,0.000704034
1772084319597438627,0.000363403
1772084319664097627,0.000468905
1772084319730977627,0.000332259
1772084319764370627,0.000351787
1772084319831123627,0.000713448
1772084320632410627,0.000496265
1772084320665743627,0.000401007
1772084320766012627,0.000602896
1772084320799364627,0.000724909
1772084320932866627,0.000487712
1772084320999619627,0.000365599
1772084321032989627,0.000531005
1772084321066498627,0.00109632
1772084321133242627,0.00077766
1772084321166618627,0.000463965
1772084321333498627,0.000321539
1772084321366892627,0.000319989
1772084321400360627,0.000494792
1772084321467121627,0.000946437
1772084321567245627,0.000582424
1772084321600625627,0.000590853
1772084321634134627,0.000923544
1772084321767615627,0.00117928
1772084321801014627,0.000738956
1772084321934495627,0.00036233
1772084322101502627,0.000506116
1772084322201631627,0.000724162
1772084322268369627,0.00085328
1772084322301756627,0.00124314
1772084322435374627,0.00037546
1772084322969467627,0.000378048
1772084323236643627,0.000386416
1772084323503771627,0.000498029
1772084323570514627,0.000568958
1772084323637260627,0.000507925
1772084323770781627,0.000566732
1772084323871033627,0.000654226
1772084323904372627,0.000355137
1772084323937764627,0.000385761
1772084323971136627,0.000667542
1772084324004505627,0.000623482
1772084324038030627,0.000388416
1772084324071289627,0.000582277
1772084324104637627,0.000882457
1772084324238267627,0.000665731
1772084324338395627,0.000737628
1772084324572146627,0.000366634
1772084324772466627,0.000761259
1772084324839280627,0.000556532
1772084324872646627,0.000304635
1772084324906029627,0.000382326
1772084325006150627,0.000955486
1772084325039531627,0.000378336
1772084325273274627,0.000508451
1772084325340022627,0.001064
1772084325406900627,0.00025243
1772084325440165627,0.000796272
1772084325507030627,0.000582321
1772084325573790627,0.000473497
1772084325640530627,0.000593976
1772084325707275627,0.000891391
1772084325907664627,0.000651983
1772084325941042627,0.000810132
1772084325974414627,0.000374964
1772084326041170627,0.000761418
1772084326675538627,0.000371544
1772084326708931627,0.000425141
1772084326775797627,0.00074882
1772084326809047627,0.000294523
1772084326909295627,0.000444136
1772084326976054627,0.000665098
1772084327009417627,0.000283473
1772084327042806627,0.000335746
1772084327076172627,0.000413524
