timestamp(ns),elapsed(s)
1772084336458000627,1.85e-06
1772084336558262627,1.764e-06
1772084336691733627,2.522e-06
1772084336758518627,3.428e-06
1772084336791875627,2.345e-06
1772084336892100627,2.044e-06
1772084336958870627,1.897e-06
1772084337059158627,1.768e-06
1772084337094100627,2.679e-06
1772084337192682627,3.368e-06
1772084337226009627,1.995e-06
1772084337259375627,4.157e-06
1772084337326170627,3.747e-06
1772084337426256627,1.972e-06
1772084337493038627,2.452e-06
1772084337559879627,2.252e-06
1772084337660006627,2.284e-06
1772084337693383627,2.172e-06
1772084337726759627,2.015e-06
1772084337827467627,1.885e-06
1772084337860378627,2.031e-06
1772084337893763627,1.889e-06
1772084337960513627,2.168e-06
1772084338060632627,1.901e-06
1772084338094157627,3.934e-06
1772084338128643627,2.059e-06
1772084338194260627,9.533e-06
1772084338227642627,3.974e-06
1772084338294382627,3.764e-06
1772084338327768627,3.365e-06
1772084338461244627,2.21e-06
1772084338494640627,2.208e-06
1772084338594959627,3.849e-06
1772084338628265627,4.16e-06
1772084338695024627,2.429e-06
1772084338728389627,3.353e-06
1772084338761758627,3.248e-06
1772084338828509627,1.955e-06
1772084338995527627,9.319e-06
1772084339028888627,2.322e-06
1772084339063894627,3.632e-06
1772084339262719627,2.052e-06
1772084339396161627,4.949e-06
1772084339529644627,2.092e-06
1772084340431179627,2.641e-06
1772084340498027627,2.461e-06
1772084340698274627,2.337e-06
1772084340798404627,1.832e-06
1772084340865163627,2.042e-06
1772084341032175627,3.214e-06
1772084341065546627,3.346e-06
1772084341133698627,2.187e-06
1772084341165795627,2.195e-06
1772084341199042627,2.24e-06
1772084341232407627,2.309e-06
1772084341499535627,3.101e-06
1772084341568499627,3.337e-06
1772084341599675627,2.812e-06
1772084341699945627,2.199e-06
1772084341800042627,5.246e-06
1772084342067186627,3.661e-06
1772084342768303627,1.965e-06
1772084342935177627,2.26e-06
1772084343035436627,2.521e-06
1772084343102160627,2.029e-06
1772084343335941627,1.931e-06
1772084343436060627,3.877e-06
1772084343569689627,2.487e-06
1772084343636322627,2.073e-06
1772084343669817627,2.18e-06
1772084343836689627,3.665e-06
1772084343937022627,1.962e-06
1772084344003567627,3.064e-06
1772084344037061627,4.893e-06
1772084344203942627,4.118e-06
1772084344270810627,2.343e-06
1772084344337424627,2.141e-06
1772084344404315627,3.009e-06
1772084344437692627,1.923e-06
1772084344905075627,3.975e-06
1772084345005178627,3.871e-06
1772084345038718627,2.981e-06
1772084345273576627,7.124e-06
1772084345606211627,4.632e-06
1772084345674507627,5.417e-06
1772084345706344627,2.147e-06
1772084345839992627,6.214e-06
1772084345873335627,3.076e-06
1772084345907082627,5.342e-06
1772084345940078627,2.051e-06
1772084346074523627,3.764e-06
1772084346207212627,8.085e-06
1772084346240577627,2.145e-06
1772084346307459627,3.689e-06
1772084346340702627,4.929e-06
1772084346607840627,3.047e-06
1772084346774843627,2.324e-06
1772084347175466627,3.705e-06
1772084347208854627,3.792e-06
1772084347242208627,6.936e-06
1772084347409112627,2.486e-06
1772084347542712627,2.305e-06
1772084347678117627,4.567e-06
1772084347742969627,1.851e-06
1772084347776343627,2.087e-06
1772084348444119627,2.377e-06
1772084348510977627,2.15e-06
1772084348544350627,2.217e-06
1772084348677893627,2.193e-06
1772084348744600627,3.571e-06
1772084348777983627,2.447e-06
1772084348811500627,3.788e-06
1772084349011720627,4.307e-06
1772084349045106627,2.207e-06
1772084349145235627,2.308e-06
1772084349245456627,3.829e-06
1772084349513582627,2.985e-06
1772084349713763627,2.612e-06
1772084349846494627,2.736e-06
1772084350347261627,4.491e-06
1772084350380694627,2.119e-06
1772084350447491627,2.545e-06
1772084350514141627,2.811e-06
1772084350547602627,2.318e-06
1772084350647741627,4.303e-06
1772084350681115627,2.181e-06
1772084351015003627,2.051e-06
1772084351115263627,2.898e-06
1772084351148478627,4.024e-06
1772084351181873627,2.159e-06
1772084351215375627,2.161e-06
1772084351248734627,2.064e-06
1772084351282123627,2.009e-06
1772084351382271627,9.478e-06
1772084351515750627,2.054e-06
1772084351683750627,2.147e-06
1772084352016622627,2.802e-06
1772084352083381627,2.353e-06
1772084352350504627,2.1e-06
1772084352417288627,3.523e-06
1772084352617598627,3.757e-06
1772084352651001627,4.61e-06
1772084352751150627,4.383e-06
1772084352817970627,2.322e-06
1772084352884660627,2.482e-06
1772084352918041627,2.001e-06
1772084353051631627,3.019e-06
1772084353085024627,2.588e-06
1772084353285379627,2.382e-06
1772084353585776627,2.205e-06
1772084353619289627,3.701e-06
1772084353786145627,4.577e-06
1772084353819508627,2.423e-06
1772084353886285627,3.051e-06
1772084354086654627,2.048e-06
1772084354220279627,3.771e-06
1772084354353780627,4.432e-06
1772084354387163627,3.588e-06
1772084354487987627,4.335e-06
1772084354554169627,3.6e-06
1772084354654905627,3.728e-06
1772084355021691627,5.294e-06
1772084355088299627,3.861e-06
1772084355288569627,2.753e-06
1772084355321908627,2.89e-06
1772084355426194627,4.889e-06
1772084355655754627,2.257e-06
1772084355689470627,2.161e-06
1772084355789315627,2.654e-06
1772084355823200627,2.52e-06
1772084356089914627,4.556e-06
1772084356323515627,2.35e-06
1772084356357062627,3.898e-06
1772084356457167627,4.063e-06
1772084356557327627,3.81e-06
1772084357124916627,2.715e-06
1772084357191652627,2.557e-06
1772084357258442627,3.557e-06
1772084357358542627,2.461e-06
1772084357425422627,4.06e-06
1772084357993053627,2.387e-06
1772084358460428627,4.42e-06
1772084358694059627,2.057e-06
1772084358827672627,3.656e-06
1772084358961182627,3.755e-06
1772084359061314627,2.479e-06
1772084359361953627,3.951e-06
1772084359395195627,4.616e-06
1772084359528816627,2.846e-06
1772084359562187627,3.247e-06
1772084359628940627,2.249e-06
1772084359729067627,3.714e-06
1772084359762440627,4.834e-06
1772084359896069627,2.199e-06
1772084359966809627,2.989e-06
1772084360062950627,3.323e-06
1772084360163186627,3.291e-06
1772084360363444627,2.715e-06
1772084360497071627,3.328e-06
1772084360530463627,3.843e-06
1772084360730821627,2.544e-06
1772084360931084627,2.494e-06
1772084361098008627,2.157e-06
1772084361164817627,2.611e-06
1772084361231567627,2.573e-06
1772084361331708627,2.456e-06
1772084361365082627,4.885e-06
1772084361498824627,8.037e-06
1772084361765835627,3.121e-06
1772084361832735627,2.618e-06
1772084361934490627,2.275e-06
1772084362132892627,4.338e-06
1772084362533727627,2.287e-06
1772084362567090627,2.462e-06
1772084362667223627,3.153e-06
1772084362700602627,2.61e-06
1772084362767352627,2.538e-06
